,STATION,LAT,LON,ELEV,DATE,PRCP,TMAX,TMIN,SNOW,SNWD
601423,USC00447338,36.9769,-79.8961,400.8,731203,0,33,-28,0,0
601528,USC00447338,36.9769,-79.8961,400.8,731204,0,33,-28,0,0
601633,USC00447338,36.9769,-79.8961,400.8,731205,0,33,-28,0,0
601738,USC00447338,36.9769,-79.8961,400.8,731206,0,33,-28,0,0
601843,USC00447338,36.9769,-79.8961,400.8,731207,0,33,-28,0,0
601948,USC00447338,36.9769,-79.8961,400.8,731208,0,33,-28,0,0
602053,USC00447338,36.9769,-79.8961,400.8,731209,0,33,-28,0,0
602158,USC00447338,36.9769,-79.8961,400.8,731210,0,33,-28,0,0
602263,USC00447338,36.9769,-79.8961,400.8,731211,0,33,-28,0,0
602368,USC00447338,36.9769,-79.8961,400.8,731212,0,33,-28,0,0
602473,USC00447338,36.9769,-79.8961,400.8,731213,0,33,-28,0,0
602578,USC00447338,36.9769,-79.8961,400.8,731214,0,33,-28,0,0
602683,USC00447338,36.9769,-79.8961,400.8,731215,0,33,-28,0,0
602785,USC00447338,36.9769,-79.8961,400.8,731216,64,156,94,0,0
602887,USC00447338,36.9769,-79.8961,400.8,731217,64,156,94,0,0
602989,USC00447338,36.9769,-79.8961,400.8,731218,64,156,94,0,0
603091,USC00447338,36.9769,-79.8961,400.8,731219,64,156,94,0,0
603193,USC00447338,36.9769,-79.8961,400.8,731220,64,156,94,0,0
603295,USC00447338,36.9769,-79.8961,400.8,731221,64,156,94,0,0
603397,USC00447338,36.9769,-79.8961,400.8,731222,64,156,94,0,0
603499,USC00447338,36.9769,-79.8961,400.8,731223,64,156,94,0,0
603601,USC00447338,36.9769,-79.8961,400.8,731224,64,156,94,0,0
603703,USC00447338,36.9769,-79.8961,400.8,731225,64,156,94,0,0
603805,USC00447338,36.9769,-79.8961,400.8,731226,64,156,94,0,0
603907,USC00447338,36.9769,-79.8961,400.8,731227,64,156,94,0,0
604009,USC00447338,36.9769,-79.8961,400.8,731228,64,156,94,0,0
604111,USC00447338,36.9769,-79.8961,400.8,731229,64,156,94,0,0
604213,USC00447338,36.9769,-79.8961,400.8,731230,64,156,94,0,0
604315,USC00447338,36.9769,-79.8961,400.8,731231,64,156,94,0,0
604417,USC00447338,36.9769,-79.8961,400.8,731232,64,156,94,0,0
604519,USC00447338,36.9769,-79.8961,400.8,731233,64,156,94,0,0
604621,USC00447338,36.9769,-79.8961,400.8,731234,64,156,94,0,0
604723,USC00447338,36.9769,-79.8961,400.8,731235,64,156,94,0,0
604825,USC00447338,36.9769,-79.8961,400.8,731236,64,156,94,0,0
604927,USC00447338,36.9769,-79.8961,400.8,731237,64,156,94,0,0
605029,USC00447338,36.9769,-79.8961,400.8,731238,64,156,94,0,0
605131,USC00447338,36.9769,-79.8961,400.8,731239,64,156,94,0,0
605233,USC00447338,36.9769,-79.8961,400.8,731240,64,156,94,0,0
605335,USC00447338,36.9769,-79.8961,400.8,731241,64,156,94,0,0
605437,USC00447338,36.9769,-79.8961,400.8,731242,64,156,94,0,0
605539,USC00447338,36.9769,-79.8961,400.8,731243,64,156,94,0,0
605641,USC00447338,36.9769,-79.8961,400.8,731244,64,156,94,0,0
605743,USC00447338,36.9769,-79.8961,400.8,731245,64,156,94,0,0
605845,USC00447338,36.9769,-79.8961,400.8,731246,64,156,94,0,0
608714,USC00447338,36.9769,-79.8961,400.8,731275,38,72,11,0,0
608810,USC00447338,36.9769,-79.8961,400.8,731276,38,72,11,0,0
608906,USC00447338,36.9769,-79.8961,400.8,731277,38,72,11,0,0
609002,USC00447338,36.9769,-79.8961,400.8,731278,38,72,11,0,0
609098,USC00447338,36.9769,-79.8961,400.8,731279,38,72,11,0,0
609194,USC00447338,36.9769,-79.8961,400.8,731280,38,72,11,0,0
609290,USC00447338,36.9769,-79.8961,400.8,731281,38,72,11,0,0
609386,USC00447338,36.9769,-79.8961,400.8,731282,38,72,11,0,0
609482,USC00447338,36.9769,-79.8961,400.8,731283,38,72,11,0,0
609578,USC00447338,36.9769,-79.8961,400.8,731284,38,72,11,0,0
609674,USC00447338,36.9769,-79.8961,400.8,731285,38,72,11,0,0
609770,USC00447338,36.9769,-79.8961,400.8,731286,38,72,11,0,0
609866,USC00447338,36.9769,-79.8961,400.8,731287,38,72,11,0,0
609962,USC00447338,36.9769,-79.8961,400.8,731288,38,72,11,0,0
610058,USC00447338,36.9769,-79.8961,400.8,731289,38,72,11,0,0
610154,USC00447338,36.9769,-79.8961,400.8,731290,38,72,11,0,0
610250,USC00447338,36.9769,-79.8961,400.8,731291,38,72,11,0,0
610346,USC00447338,36.9769,-79.8961,400.8,731292,38,72,11,0,0
610442,USC00447338,36.9769,-79.8961,400.8,731293,38,72,11,0,0
610538,USC00447338,36.9769,-79.8961,400.8,731294,38,72,11,0,0
610634,USC00447338,36.9769,-79.8961,400.8,731295,38,72,11,0,0
610730,USC00447338,36.9769,-79.8961,400.8,731296,38,72,11,0,0
610826,USC00447338,36.9769,-79.8961,400.8,731297,38,72,11,0,0
610922,USC00447338,36.9769,-79.8961,400.8,731298,38,72,11,0,0
611018,USC00447338,36.9769,-79.8961,400.8,731299,38,72,11,0,0
611114,USC00447338,36.9769,-79.8961,400.8,731300,38,72,11,0,0
611210,USC00447338,36.9769,-79.8961,400.8,731301,38,72,11,0,0
611306,USC00447338,36.9769,-79.8961,400.8,731302,38,72,11,0,0
611402,USC00447338,36.9769,-79.8961,400.8,731303,38,72,11,0,0
611498,USC00447338,36.9769,-79.8961,400.8,731304,38,72,11,0,0
611594,USC00447338,36.9769,-79.8961,400.8,731305,38,72,11,0,0
611700,USC00447338,36.9769,-79.8961,400.8,731306,0,211,22,0,0
611806,USC00447338,36.9769,-79.8961,400.8,731307,0,211,22,0,0
611912,USC00447338,36.9769,-79.8961,400.8,731308,0,211,22,0,0
612018,USC00447338,36.9769,-79.8961,400.8,731309,0,211,22,0,0
612124,USC00447338,36.9769,-79.8961,400.8,731310,0,211,22,0,0
612230,USC00447338,36.9769,-79.8961,400.8,731311,0,211,22,0,0
612336,USC00447338,36.9769,-79.8961,400.8,731312,0,211,22,0,0
612442,USC00447338,36.9769,-79.8961,400.8,731313,0,211,22,0,0
612548,USC00447338,36.9769,-79.8961,400.8,731314,0,211,22,0,0
612654,USC00447338,36.9769,-79.8961,400.8,731315,0,211,22,0,0
612760,USC00447338,36.9769,-79.8961,400.8,731316,0,211,22,0,0
612866,USC00447338,36.9769,-79.8961,400.8,731317,0,211,22,0,0
612972,USC00447338,36.9769,-79.8961,400.8,731318,0,211,22,0,0
613078,USC00447338,36.9769,-79.8961,400.8,731319,0,211,22,0,0
613184,USC00447338,36.9769,-79.8961,400.8,731320,0,211,22,0,0
613290,USC00447338,36.9769,-79.8961,400.8,731321,0,211,22,0,0
613396,USC00447338,36.9769,-79.8961,400.8,731322,0,211,22,0,0
613502,USC00447338,36.9769,-79.8961,400.8,731323,0,211,22,0,0
613608,USC00447338,36.9769,-79.8961,400.8,731324,0,211,22,0,0
613714,USC00447338,36.9769,-79.8961,400.8,731325,0,211,22,0,0
613820,USC00447338,36.9769,-79.8961,400.8,731326,0,211,22,0,0
613926,USC00447338,36.9769,-79.8961,400.8,731327,0,211,22,0,0
614032,USC00447338,36.9769,-79.8961,400.8,731328,0,211,22,0,0
614138,USC00447338,36.9769,-79.8961,400.8,731329,0,211,22,0,0
614244,USC00447338,36.9769,-79.8961,400.8,731330,0,211,22,0,0
614350,USC00447338,36.9769,-79.8961,400.8,731331,0,211,22,0,0
614456,USC00447338,36.9769,-79.8961,400.8,731332,0,211,22,0,0
614562,USC00447338,36.9769,-79.8961,400.8,731333,0,211,22,0,0
614668,USC00447338,36.9769,-79.8961,400.8,731334,0,211,22,0,0
614774,USC00447338,36.9769,-79.8961,400.8,731335,0,211,22,0,0
614881,USC00447338,36.9769,-79.8961,400.8,731336,8,256,111,0,0
614989,USC00447338,36.9769,-79.8961,400.8,731337,8,256,111,0,0
615097,USC00447338,36.9769,-79.8961,400.8,731338,8,256,111,0,0
615205,USC00447338,36.9769,-79.8961,400.8,731339,8,256,111,0,0
615313,USC00447338,36.9769,-79.8961,400.8,731340,8,256,111,0,0
615421,USC00447338,36.9769,-79.8961,400.8,731341,8,256,111,0,0
615529,USC00447338,36.9769,-79.8961,400.8,731342,8,256,111,0,0
615637,USC00447338,36.9769,-79.8961,400.8,731343,8,256,111,0,0
615745,USC00447338,36.9769,-79.8961,400.8,731344,8,256,111,0,0
615853,USC00447338,36.9769,-79.8961,400.8,731345,8,256,111,0,0
615961,USC00447338,36.9769,-79.8961,400.8,731346,8,256,111,0,0
616069,USC00447338,36.9769,-79.8961,400.8,731347,8,256,111,0,0
616177,USC00447338,36.9769,-79.8961,400.8,731348,8,256,111,0,0
616285,USC00447338,36.9769,-79.8961,400.8,731349,8,256,111,0,0
616393,USC00447338,36.9769,-79.8961,400.8,731350,8,256,111,0,0
616501,USC00447338,36.9769,-79.8961,400.8,731351,8,256,111,0,0
616609,USC00447338,36.9769,-79.8961,400.8,731352,8,256,111,0,0
616717,USC00447338,36.9769,-79.8961,400.8,731353,8,256,111,0,0
616825,USC00447338,36.9769,-79.8961,400.8,731354,8,256,111,0,0
616933,USC00447338,36.9769,-79.8961,400.8,731355,8,256,111,0,0
617041,USC00447338,36.9769,-79.8961,400.8,731356,8,256,111,0,0
617149,USC00447338,36.9769,-79.8961,400.8,731357,8,256,111,0,0
617257,USC00447338,36.9769,-79.8961,400.8,731358,8,256,111,0,0
617365,USC00447338,36.9769,-79.8961,400.8,731359,8,256,111,0,0
617473,USC00447338,36.9769,-79.8961,400.8,731360,8,256,111,0,0
617581,USC00447338,36.9769,-79.8961,400.8,731361,8,256,111,0,0
617689,USC00447338,36.9769,-79.8961,400.8,731362,8,256,111,0,0
617797,USC00447338,36.9769,-79.8961,400.8,731363,8,256,111,0,0
617905,USC00447338,36.9769,-79.8961,400.8,731364,8,256,111,0,0
618013,USC00447338,36.9769,-79.8961,400.8,731365,8,256,111,0,0
618121,USC00447338,36.9769,-79.8961,400.8,731366,8,256,111,0,0
621379,USC00447338,36.9769,-79.8961,400.8,731397,102,233,178,0,0
621486,USC00447338,36.9769,-79.8961,400.8,731398,102,233,178,0,0
621593,USC00447338,36.9769,-79.8961,400.8,731399,102,233,178,0,0
621700,USC00447338,36.9769,-79.8961,400.8,731400,102,233,178,0,0
621807,USC00447338,36.9769,-79.8961,400.8,731401,102,233,178,0,0
621914,USC00447338,36.9769,-79.8961,400.8,731402,102,233,178,0,0
622021,USC00447338,36.9769,-79.8961,400.8,731403,102,233,178,0,0
622128,USC00447338,36.9769,-79.8961,400.8,731404,102,233,178,0,0
622235,USC00447338,36.9769,-79.8961,400.8,731405,102,233,178,0,0
622342,USC00447338,36.9769,-79.8961,400.8,731406,102,233,178,0,0
622449,USC00447338,36.9769,-79.8961,400.8,731407,102,233,178,0,0
622556,USC00447338,36.9769,-79.8961,400.8,731408,102,233,178,0,0
622663,USC00447338,36.9769,-79.8961,400.8,731409,102,233,178,0,0
622770,USC00447338,36.9769,-79.8961,400.8,731410,102,233,178,0,0
622877,USC00447338,36.9769,-79.8961,400.8,731411,102,233,178,0,0
622984,USC00447338,36.9769,-79.8961,400.8,731412,102,233,178,0,0
623091,USC00447338,36.9769,-79.8961,400.8,731413,102,233,178,0,0
623198,USC00447338,36.9769,-79.8961,400.8,731414,102,233,178,0,0
623305,USC00447338,36.9769,-79.8961,400.8,731415,102,233,178,0,0
623412,USC00447338,36.9769,-79.8961,400.8,731416,102,233,178,0,0
623519,USC00447338,36.9769,-79.8961,400.8,731417,102,233,178,0,0
623626,USC00447338,36.9769,-79.8961,400.8,731418,102,233,178,0,0
623733,USC00447338,36.9769,-79.8961,400.8,731419,102,233,178,0,0
623840,USC00447338,36.9769,-79.8961,400.8,731420,102,233,178,0,0
623947,USC00447338,36.9769,-79.8961,400.8,731421,102,233,178,0,0
624054,USC00447338,36.9769,-79.8961,400.8,731422,102,233,178,0,0
624161,USC00447338,36.9769,-79.8961,400.8,731423,102,233,178,0,0
624268,USC00447338,36.9769,-79.8961,400.8,731424,102,233,178,0,0
624375,USC00447338,36.9769,-79.8961,400.8,731425,102,233,178,0,0
624482,USC00447338,36.9769,-79.8961,400.8,731426,102,233,178,0,0
624589,USC00447338,36.9769,-79.8961,400.8,731427,102,233,178,0,0
624696,USC00447338,36.9769,-79.8961,400.8,731428,330,272,189,0,0
624803,USC00447338,36.9769,-79.8961,400.8,731429,330,272,189,0,0
624910,USC00447338,36.9769,-79.8961,400.8,731430,330,272,189,0,0
625017,USC00447338,36.9769,-79.8961,400.8,731431,330,272,189,0,0
625124,USC00447338,36.9769,-79.8961,400.8,731432,330,272,189,0,0
625231,USC00447338,36.9769,-79.8961,400.8,731433,330,272,189,0,0
625338,USC00447338,36.9769,-79.8961,400.8,731434,330,272,189,0,0
625445,USC00447338,36.9769,-79.8961,400.8,731435,330,272,189,0,0
625552,USC00447338,36.9769,-79.8961,400.8,731436,330,272,189,0,0
625659,USC00447338,36.9769,-79.8961,400.8,731437,330,272,189,0,0
625766,USC00447338,36.9769,-79.8961,400.8,731438,330,272,189,0,0
625873,USC00447338,36.9769,-79.8961,400.8,731439,330,272,189,0,0
625980,USC00447338,36.9769,-79.8961,400.8,731440,330,272,189,0,0
626087,USC00447338,36.9769,-79.8961,400.8,731441,330,272,189,0,0
626194,USC00447338,36.9769,-79.8961,400.8,731442,330,272,189,0,0
626301,USC00447338,36.9769,-79.8961,400.8,731443,330,272,189,0,0
626408,USC00447338,36.9769,-79.8961,400.8,731444,330,272,189,0,0
626515,USC00447338,36.9769,-79.8961,400.8,731445,330,272,189,0,0
626622,USC00447338,36.9769,-79.8961,400.8,731446,330,272,189,0,0
626729,USC00447338,36.9769,-79.8961,400.8,731447,330,272,189,0,0
626836,USC00447338,36.9769,-79.8961,400.8,731448,330,272,189,0,0
626943,USC00447338,36.9769,-79.8961,400.8,731449,330,272,189,0,0
627050,USC00447338,36.9769,-79.8961,400.8,731450,330,272,189,0,0
627157,USC00447338,36.9769,-79.8961,400.8,731451,330,272,189,0,0
627264,USC00447338,36.9769,-79.8961,400.8,731452,330,272,189,0,0
627371,USC00447338,36.9769,-79.8961,400.8,731453,330,272,189,0,0
627478,USC00447338,36.9769,-79.8961,400.8,731454,330,272,189,0,0
627585,USC00447338,36.9769,-79.8961,400.8,731455,330,272,189,0,0
627692,USC00447338,36.9769,-79.8961,400.8,731456,330,272,189,0,0
627799,USC00447338,36.9769,-79.8961,400.8,731457,330,272,189,0,0
627906,USC00447338,36.9769,-79.8961,400.8,731458,330,272,189,0,0
646134,USC00447338,36.9769,-79.8961,400.8,731641,0,194,-39,0,0
646232,USC00447338,36.9769,-79.8961,400.8,731642,0,194,-39,0,0
646330,USC00447338,36.9769,-79.8961,400.8,731643,0,194,-39,0,0
646428,USC00447338,36.9769,-79.8961,400.8,731644,0,194,-39,0,0
646526,USC00447338,36.9769,-79.8961,400.8,731645,0,194,-39,0,0
646624,USC00447338,36.9769,-79.8961,400.8,731646,0,194,-39,0,0
646722,USC00447338,36.9769,-79.8961,400.8,731647,0,194,-39,0,0
646820,USC00447338,36.9769,-79.8961,400.8,731648,0,194,-39,0,0
646918,USC00447338,36.9769,-79.8961,400.8,731649,0,194,-39,0,0
647016,USC00447338,36.9769,-79.8961,400.8,731650,0,194,-39,0,0
647114,USC00447338,36.9769,-79.8961,400.8,731651,0,194,-39,0,0
647212,USC00447338,36.9769,-79.8961,400.8,731652,0,194,-39,0,0
647310,USC00447338,36.9769,-79.8961,400.8,731653,0,194,-39,0,0
647408,USC00447338,36.9769,-79.8961,400.8,731654,0,194,-39,0,0
647506,USC00447338,36.9769,-79.8961,400.8,731655,0,194,-39,0,0
647604,USC00447338,36.9769,-79.8961,400.8,731656,0,194,-39,0,0
647702,USC00447338,36.9769,-79.8961,400.8,731657,0,194,-39,0,0
647800,USC00447338,36.9769,-79.8961,400.8,731658,0,194,-39,0,0
647898,USC00447338,36.9769,-79.8961,400.8,731659,0,194,-39,0,0
647996,USC00447338,36.9769,-79.8961,400.8,731660,0,194,-39,0,0
648094,USC00447338,36.9769,-79.8961,400.8,731661,0,194,-39,0,0
648192,USC00447338,36.9769,-79.8961,400.8,731662,0,194,-39,0,0
648290,USC00447338,36.9769,-79.8961,400.8,731663,0,194,-39,0,0
648388,USC00447338,36.9769,-79.8961,400.8,731664,0,194,-39,0,0
648486,USC00447338,36.9769,-79.8961,400.8,731665,0,194,-39,0,0
648584,USC00447338,36.9769,-79.8961,400.8,731666,0,194,-39,0,0
648682,USC00447338,36.9769,-79.8961,400.8,731667,0,194,-39,0,0
648780,USC00447338,36.9769,-79.8961,400.8,731668,0,194,-39,0,0
648878,USC00447338,36.9769,-79.8961,400.8,731669,0,194,-39,0,0
648976,USC00447338,36.9769,-79.8961,400.8,731670,0,194,-39,0,0
649074,USC00447338,36.9769,-79.8961,400.8,731671,0,194,-39,0,0
649179,USC00447338,36.9769,-79.8961,400.8,731672,13,117,39,0,0
649284,USC00447338,36.9769,-79.8961,400.8,731673,13,117,39,0,0
649389,USC00447338,36.9769,-79.8961,400.8,731674,13,117,39,0,0
649494,USC00447338,36.9769,-79.8961,400.8,731675,13,117,39,0,0
649599,USC00447338,36.9769,-79.8961,400.8,731676,13,117,39,0,0
649704,USC00447338,36.9769,-79.8961,400.8,731677,13,117,39,0,0
649809,USC00447338,36.9769,-79.8961,400.8,731678,13,117,39,0,0
649914,USC00447338,36.9769,-79.8961,400.8,731679,13,117,39,0,0
650019,USC00447338,36.9769,-79.8961,400.8,731680,13,117,39,0,0
650124,USC00447338,36.9769,-79.8961,400.8,731681,13,117,39,0,0
650229,USC00447338,36.9769,-79.8961,400.8,731682,13,117,39,0,0
650334,USC00447338,36.9769,-79.8961,400.8,731683,13,117,39,0,0
650439,USC00447338,36.9769,-79.8961,400.8,731684,13,117,39,0,0
650544,USC00447338,36.9769,-79.8961,400.8,731685,13,117,39,0,0
650649,USC00447338,36.9769,-79.8961,400.8,731686,13,117,39,0,0
650754,USC00447338,36.9769,-79.8961,400.8,731687,13,117,39,0,0
650859,USC00447338,36.9769,-79.8961,400.8,731688,13,117,39,0,0
650964,USC00447338,36.9769,-79.8961,400.8,731689,13,117,39,0,0
651069,USC00447338,36.9769,-79.8961,400.8,731690,13,117,39,0,0
651174,USC00447338,36.9769,-79.8961,400.8,731691,13,117,39,0,0
651279,USC00447338,36.9769,-79.8961,400.8,731692,13,117,39,0,0
651384,USC00447338,36.9769,-79.8961,400.8,731693,13,117,39,0,0
651489,USC00447338,36.9769,-79.8961,400.8,731694,13,117,39,0,0
651594,USC00447338,36.9769,-79.8961,400.8,731695,13,117,39,0,0
651699,USC00447338,36.9769,-79.8961,400.8,731696,13,117,39,0,0
651804,USC00447338,36.9769,-79.8961,400.8,731697,13,117,39,0,0
651909,USC00447338,36.9769,-79.8961,400.8,731698,13,117,39,0,0
652014,USC00447338,36.9769,-79.8961,400.8,731699,13,117,39,0,0
652119,USC00447338,36.9769,-79.8961,400.8,731700,13,117,39,0,0
652224,USC00447338,36.9769,-79.8961,400.8,731701,13,117,39,0,0
652325,USC00447338,36.9769,-79.8961,400.8,731702,89,244,122,0,0
652426,USC00447338,36.9769,-79.8961,400.8,731703,89,244,122,0,0
652527,USC00447338,36.9769,-79.8961,400.8,731704,89,244,122,0,0
652628,USC00447338,36.9769,-79.8961,400.8,731705,89,244,122,0,0
652729,USC00447338,36.9769,-79.8961,400.8,731706,89,244,122,0,0
652830,USC00447338,36.9769,-79.8961,400.8,731707,89,244,122,0,0
652931,USC00447338,36.9769,-79.8961,400.8,731708,89,244,122,0,0
653032,USC00447338,36.9769,-79.8961,400.8,731709,89,244,122,0,0
653133,USC00447338,36.9769,-79.8961,400.8,731710,89,244,122,0,0
653234,USC00447338,36.9769,-79.8961,400.8,731711,89,244,122,0,0
653335,USC00447338,36.9769,-79.8961,400.8,731712,89,244,122,0,0
653436,USC00447338,36.9769,-79.8961,400.8,731713,89,244,122,0,0
653537,USC00447338,36.9769,-79.8961,400.8,731714,89,244,122,0,0
653638,USC00447338,36.9769,-79.8961,400.8,731715,89,244,122,0,0
653739,USC00447338,36.9769,-79.8961,400.8,731716,89,244,122,0,0
653840,USC00447338,36.9769,-79.8961,400.8,731717,89,244,122,0,0
653941,USC00447338,36.9769,-79.8961,400.8,731718,89,244,122,0,0
654042,USC00447338,36.9769,-79.8961,400.8,731719,89,244,122,0,0
654143,USC00447338,36.9769,-79.8961,400.8,731720,89,244,122,0,0
654244,USC00447338,36.9769,-79.8961,400.8,731721,89,244,122,0,0
654345,USC00447338,36.9769,-79.8961,400.8,731722,89,244,122,0,0
654446,USC00447338,36.9769,-79.8961,400.8,731723,89,244,122,0,0
654547,USC00447338,36.9769,-79.8961,400.8,731724,89,244,122,0,0
654648,USC00447338,36.9769,-79.8961,400.8,731725,89,244,122,0,0
654749,USC00447338,36.9769,-79.8961,400.8,731726,89,244,122,0,0
654850,USC00447338,36.9769,-79.8961,400.8,731727,89,244,122,0,0
654951,USC00447338,36.9769,-79.8961,400.8,731728,89,244,122,0,0
655052,USC00447338,36.9769,-79.8961,400.8,731729,89,244,122,0,0
655153,USC00447338,36.9769,-79.8961,400.8,731730,89,244,122,0,0
655254,USC00447338,36.9769,-79.8961,400.8,731731,89,244,122,0,0
655355,USC00447338,36.9769,-79.8961,400.8,731732,89,244,122,0,0
661490,USC00447338,36.9769,-79.8961,400.8,731794,178,311,206,0,0
661590,USC00447338,36.9769,-79.8961,400.8,731795,178,311,206,0,0
661690,USC00447338,36.9769,-79.8961,400.8,731796,178,311,206,0,0
661790,USC00447338,36.9769,-79.8961,400.8,731797,178,311,206,0,0
661890,USC00447338,36.9769,-79.8961,400.8,731798,178,311,206,0,0
661990,USC00447338,36.9769,-79.8961,400.8,731799,178,311,206,0,0
662090,USC00447338,36.9769,-79.8961,400.8,731800,178,311,206,0,0
662190,USC00447338,36.9769,-79.8961,400.8,731801,178,311,206,0,0
662290,USC00447338,36.9769,-79.8961,400.8,731802,178,311,206,0,0
662390,USC00447338,36.9769,-79.8961,400.8,731803,178,311,206,0,0
662490,USC00447338,36.9769,-79.8961,400.8,731804,178,311,206,0,0
662590,USC00447338,36.9769,-79.8961,400.8,731805,178,311,206,0,0
662690,USC00447338,36.9769,-79.8961,400.8,731806,178,311,206,0,0
662790,USC00447338,36.9769,-79.8961,400.8,731807,178,311,206,0,0
662890,USC00447338,36.9769,-79.8961,400.8,731808,178,311,206,0,0
662990,USC00447338,36.9769,-79.8961,400.8,731809,178,311,206,0,0
663090,USC00447338,36.9769,-79.8961,400.8,731810,178,311,206,0,0
663190,USC00447338,36.9769,-79.8961,400.8,731811,178,311,206,0,0
663290,USC00447338,36.9769,-79.8961,400.8,731812,178,311,206,0,0
663390,USC00447338,36.9769,-79.8961,400.8,731813,178,311,206,0,0
663490,USC00447338,36.9769,-79.8961,400.8,731814,178,311,206,0,0
663590,USC00447338,36.9769,-79.8961,400.8,731815,178,311,206,0,0
663690,USC00447338,36.9769,-79.8961,400.8,731816,178,311,206,0,0
663790,USC00447338,36.9769,-79.8961,400.8,731817,178,311,206,0,0
663890,USC00447338,36.9769,-79.8961,400.8,731818,178,311,206,0,0
663990,USC00447338,36.9769,-79.8961,400.8,731819,178,311,206,0,0
664090,USC00447338,36.9769,-79.8961,400.8,731820,178,311,206,0,0
664190,USC00447338,36.9769,-79.8961,400.8,731821,178,311,206,0,0
664290,USC00447338,36.9769,-79.8961,400.8,731822,178,311,206,0,0
664390,USC00447338,36.9769,-79.8961,400.8,731823,178,311,206,0,0
664490,USC00447338,36.9769,-79.8961,400.8,731824,178,311,206,0,0
664595,USC00447338,36.9769,-79.8961,400.8,731825,5,233,172,0,0
664700,USC00447338,36.9769,-79.8961,400.8,731826,5,233,172,0,0
664805,USC00447338,36.9769,-79.8961,400.8,731827,5,233,172,0,0
664910,USC00447338,36.9769,-79.8961,400.8,731828,5,233,172,0,0
665015,USC00447338,36.9769,-79.8961,400.8,731829,5,233,172,0,0
665120,USC00447338,36.9769,-79.8961,400.8,731830,5,233,172,0,0
665225,USC00447338,36.9769,-79.8961,400.8,731831,5,233,172,0,0
665330,USC00447338,36.9769,-79.8961,400.8,731832,5,233,172,0,0
665435,USC00447338,36.9769,-79.8961,400.8,731833,5,233,172,0,0
665540,USC00447338,36.9769,-79.8961,400.8,731834,5,233,172,0,0
665645,USC00447338,36.9769,-79.8961,400.8,731835,5,233,172,0,0
665750,USC00447338,36.9769,-79.8961,400.8,731836,5,233,172,0,0
665855,USC00447338,36.9769,-79.8961,400.8,731837,5,233,172,0,0
665960,USC00447338,36.9769,-79.8961,400.8,731838,5,233,172,0,0
666065,USC00447338,36.9769,-79.8961,400.8,731839,5,233,172,0,0
666170,USC00447338,36.9769,-79.8961,400.8,731840,5,233,172,0,0
666275,USC00447338,36.9769,-79.8961,400.8,731841,5,233,172,0,0
666380,USC00447338,36.9769,-79.8961,400.8,731842,5,233,172,0,0
666485,USC00447338,36.9769,-79.8961,400.8,731843,5,233,172,0,0
666590,USC00447338,36.9769,-79.8961,400.8,731844,5,233,172,0,0
666695,USC00447338,36.9769,-79.8961,400.8,731845,5,233,172,0,0
666800,USC00447338,36.9769,-79.8961,400.8,731846,5,233,172,0,0
666905,USC00447338,36.9769,-79.8961,400.8,731847,5,233,172,0,0
667010,USC00447338,36.9769,-79.8961,400.8,731848,5,233,172,0,0
